quantifier,dataset,sample_size,sampling_seed,iteration,alpha,pred_prev,abs_error,run_time
(KNN)Top-8+W,AedesQuinx,100,871,3,0.89,0.766270743240353,0.12372925675964697,1.1810350999585353
(KNN)Top-8+W,AedesQuinx,100,706,4,0.89,0.8863350387000264,0.0036649612999736236,1.1289333000895567
(KNN)Top-8+W,AedesQuinx,100,33,5,0.89,0.958075833678157,0.06807583367815695,1.1331180999986827
(KNN)Top-8+W,AedesQuinx,100,229,6,0.89,0.8828684635200557,0.007131536479944356,1.1369488999480382
(KNN)Top-8+W,AedesQuinx,100,431,7,0.89,0.9906689675784899,0.10066896757848987,1.1308149999240413
(KNN)Top-8+W,AedesQuinx,100,920,8,0.89,0.8815436562754866,0.008456343724513427,1.128795599914156
(KNN)Top-8+W,AedesQuinx,100,751,9,0.89,0.8728310124364728,0.01716898756352725,1.1340958999935538
(KNN)Top-8+W,AedesQuinx,100,994,10,0.89,0.8753828764898064,0.01461712351019362,1.1423382000648417
(KNN)Top-8+W,AedesQuinx,100,568,1,0.95,0.9672924599350923,0.01729245993509232,1.1402881999965757
(KNN)Top-8+W,AedesQuinx,100,960,2,0.95,0.9528804456937188,0.002880445693718814,1.128495899902191
(KNN)Top-8+W,AedesQuinx,100,356,3,0.95,0.9969334448527183,0.04693344485271833,1.1342376000247896
(KNN)Top-8+W,AedesQuinx,100,898,4,0.95,0.9550750868604652,0.0050750868604652055,1.1388554000295699
(KNN)Top-8+W,AedesQuinx,100,590,5,0.95,0.9999944100453151,0.04999441004531513,1.128063099924475
(KNN)Top-8+W,AedesQuinx,100,335,6,0.95,0.9379986599838745,0.012001340016125406,1.1319709999952465
(KNN)Top-8+W,AedesQuinx,100,799,7,0.95,0.9999944100453151,0.04999441004531513,1.1185878000105731
(KNN)Top-8+W,AedesQuinx,100,330,8,0.95,0.9765443433884234,0.026544343388423486,1.138069499982521
(KNN)Top-8+W,AedesQuinx,100,12,9,0.95,0.817843800795627,0.13215619920437294,1.1355902000213973
(KNN)Top-8+W,AedesQuinx,100,829,10,0.95,0.9994889145197335,0.049488914519733584,1.1471773000084795
(KNN)Top-8+W,AedesQuinx,100,754,1,1.0,0.9714853385531278,0.028514661446872203,1.13965729996562
(KNN)Top-8+W,AedesQuinx,100,742,2,1.0,0.9940510580099935,0.005948941990006507,1.1308500000741333
(KNN)Top-8+W,AedesQuinx,100,820,3,1.0,0.9999944100453151,5.589954684914744e-06,1.1416782998712733
(KNN)Top-8+W,AedesQuinx,100,344,4,1.0,0.9999944100453151,5.589954684914744e-06,1.123832900018897
(KNN)Top-8+W,AedesQuinx,100,928,5,1.0,0.9999944100453151,5.589954684914744e-06,1.1234620000468567
(KNN)Top-8+W,AedesQuinx,100,554,6,1.0,0.9999944100453151,5.589954684914744e-06,1.1191116999834776
(KNN)Top-8+W,AedesQuinx,100,379,7,1.0,0.9942008669127427,0.005799133087257324,1.137776599964127
(KNN)Top-8+W,AedesQuinx,100,348,8,1.0,0.9973646526433657,0.0026353473566342878,1.1279000000213273
(KNN)Top-8+W,AedesQuinx,100,840,9,1.0,0.9409941490616198,0.05900585093838018,1.1516985999187455
(KNN)Top-8+W,AedesQuinx,100,114,10,1.0,0.993502590609842,0.006497409390157971,1.13332329998957
(KNN)Top-8+W,AedesSex,100,623,1,0.0,5.589014092107307e-06,5.589014092107307e-06,1.1176935000694357
(KNN)Top-8+W,AedesSex,100,243,2,0.0,5.589014092107307e-06,5.589014092107307e-06,1.1207355000660755
(KNN)Top-8+W,AedesSex,100,18,3,0.0,0.015888849657936188,0.015888849657936188,1.160968099895399
(KNN)Top-8+W,AedesSex,100,549,4,0.0,0.0013065766396081063,0.0013065766396081063,1.131440399971325
(KNN)Top-8+W,AedesSex,100,447,5,0.0,5.589014092107307e-06,5.589014092107307e-06,1.1280167000950314
(KNN)Top-8+W,AedesSex,100,954,6,0.0,5.589014092107307e-06,5.589014092107307e-06,1.1247744998545386
(KNN)Top-8+W,AedesSex,100,562,7,0.0,5.589014092107307e-06,5.589014092107307e-06,1.1221764998626895
(KNN)Top-8+W,AedesSex,100,739,8,0.0,0.003908551890640106,0.003908551890640106,1.1292417998774908
(KNN)Top-8+W,AedesSex,100,84,9,0.0,0.012013066193082993,0.012013066193082993,1.1076097999466583
(KNN)Top-8+W,AedesSex,100,51,10,0.0,0.03137885985128398,0.03137885985128398,1.1226747999317013
(KNN)Top-8+W,AedesSex,100,949,1,0.05,0.057285132701584376,0.007285132701584374,1.126249799854122
(KNN)Top-8+W,AedesSex,100,144,2,0.05,0.039294968647777206,0.010705031352222796,1.1067346001509577
(KNN)Top-8+W,AedesSex,100,940,3,0.05,0.043142092264281756,0.006857907735718247,1.1140527000534348
(KNN)Top-8+W,AedesSex,100,575,4,0.05,0.02932389717022702,0.02067610282977298,1.1189352999790572
(KNN)Top-8+W,AedesSex,100,304,5,0.05,0.06087731092648493,0.010877310926484925,1.1095179999247193
(KNN)Top-8+W,AedesSex,100,462,6,0.05,0.05493516705572358,0.004935167055723576,1.1227875999757089
(KNN)Top-8+W,AedesSex,100,296,7,0.05,0.05407376533201323,0.0040737653320132294,1.113930500112474
(KNN)Top-8+W,AedesSex,100,22,8,0.05,0.06682990292555283,0.016829902925552823,1.13445200008573
(KNN)Top-8+W,AedesSex,100,17,9,0.05,0.04264445737704879,0.007355542622951211,1.1310033001354896
(KNN)Top-8+W,AedesSex,100,317,10,0.05,0.043182779408921575,0.006817220591078428,1.1237887000315823
(KNN)Top-8+W,AedesSex,100,917,1,0.11,0.1381949998607934,0.028194999860793393,1.130217699916102
(KNN)Top-8+W,AedesSex,100,271,2,0.11,0.10648483353616513,0.0035151664638348734,1.1280713000451215
(KNN)Top-8+W,AedesSex,100,605,3,0.11,0.10447072981002475,0.005529270189975247,1.1332711000577547
(KNN)Top-8+W,AedesSex,100,824,4,0.11,0.11212307210852791,0.0021230721085279125,1.1113595000933856
(KNN)Top-8+W,AedesSex,100,68,5,0.11,0.10444495429468187,0.005555045705318132,1.1223657000809908
(KNN)Top-8+W,AedesSex,100,434,6,0.11,0.11331607741574647,0.0033160774157464656,1.1191818998777308
(KNN)Top-8+W,AedesSex,100,977,7,0.11,0.11281855566278878,0.0028185556627887826,1.1128769000060856
(KNN)Top-8+W,AedesSex,100,909,8,0.11,0.10195466206115152,0.008045337938848485,1.1160256000584923
(KNN)Top-8+W,AedesSex,100,594,9,0.11,0.10499201915318312,0.005007980846816876,1.1200469998293556
(KNN)Top-8+W,AedesSex,100,923,10,0.11,0.09887851757043033,0.011121482429569673,1.1175000999937765
(KNN)Top-8+W,AedesSex,100,881,1,0.16,0.1599338382629395,6.616173706050499e-05,1.1219948999932967
(KNN)Top-8+W,AedesSex,100,593,2,0.16,0.159520032321993,0.00047996767800700946,1.1246109999483451
(KNN)Top-8+W,AedesSex,100,435,3,0.16,0.16013720204570245,0.00013720204570244476,1.1099336000042967
(KNN)Top-8+W,AedesSex,100,772,4,0.16,0.14562513599092652,0.01437486400907348,1.1180701000266708
(KNN)Top-8+W,AedesSex,100,958,5,0.16,0.14075367691408902,0.019246323085910982,1.1226771000074223
(KNN)Top-8+W,AedesSex,100,295,6,0.16,0.15616081437041995,0.0038391856295800497,1.1330448999651708
(KNN)Top-8+W,AedesSex,100,403,7,0.16,0.17710559502334616,0.01710559502334616,1.11827839986654
(KNN)Top-8+W,AedesSex,100,375,8,0.16,0.16738615809436705,0.007386158094367046,1.1256743999547325
(KNN)Top-8+W,AedesSex,100,37,9,0.16,0.16148994738400638,0.0014899473840063737,1.1630863000173122
(KNN)Top-8+W,AedesSex,100,651,10,0.16,0.15529307375341952,0.004706926246580478,1.107176699966658
(KNN)Top-8+W,AedesSex,100,963,1,0.21,0.20152553334274753,0.00847446665725246,1.1114508000318892
(KNN)Top-8+W,AedesSex,100,459,2,0.21,0.20600397824037991,0.0039960217596200776,1.1119150999002159
(KNN)Top-8+W,AedesSex,100,396,3,0.21,0.20724684592124581,0.0027531540787541775,1.111806400003843
(KNN)Top-8+W,AedesSex,100,392,4,0.21,0.21216151783016007,0.0021615178301600813,1.1212375000468455
(KNN)Top-8+W,AedesSex,100,615,5,0.21,0.21630547097737668,0.006305470977376687,1.1113617001101375
(KNN)Top-8+W,AedesSex,100,217,6,0.21,0.24005528129606007,0.030055281296060082,1.1264187000342645
(KNN)Top-8+W,AedesSex,100,810,7,0.21,0.18875026585697122,0.021249734143028776,1.13370040000882
(KNN)Top-8+W,AedesSex,100,695,8,0.21,0.19265078288061308,0.017349217119386917,1.1689764999900945
(KNN)Top-8+W,AedesSex,100,166,9,0.21,0.21876897107990967,0.008768971079909677,1.1436942999716848
(KNN)Top-8+W,AedesSex,100,78,10,0.21,0.2051514780610244,0.004848521938975586,1.1207216999027878
(KNN)Top-8+W,AedesSex,100,711,1,0.26,0.294837443588825,0.03483744358882501,1.1302327000303194
(KNN)Top-8+W,AedesSex,100,998,2,0.26,0.24944555277313393,0.010554447226866076,1.1171992999734357
(KNN)Top-8+W,AedesSex,100,247,3,0.26,0.261415354618059,0.0014153546180589727,1.1347740000346676
(KNN)Top-8+W,AedesSex,100,43,4,0.26,0.2536813537962652,0.00631864620373479,1.1203745999955572
(KNN)Top-8+W,AedesSex,100,443,5,0.26,0.2773231756337423,0.017323175633742305,1.1616669999202713
(KNN)Top-8+W,AedesSex,100,198,6,0.26,0.26189663557133325,0.0018966355713332383,1.1604151000501588
(KNN)Top-8+W,AedesSex,100,500,7,0.26,0.26764631964249697,0.007646319642496957,1.1259224999230355
(KNN)Top-8+W,AedesSex,100,414,8,0.26,0.2398543349305191,0.0201456650694809,1.1166993000078946
(KNN)Top-8+W,AedesSex,100,233,9,0.26,0.2417158341177575,0.01828416588224252,1.1267215999541804
(KNN)Top-8+W,AedesSex,100,175,10,0.26,0.25631500859116985,0.0036849914088301627,1.126229100045748
(KNN)Top-8+W,AedesSex,100,255,1,0.32,0.30930098654734794,0.010699013452652062,1.1134271000046283
(KNN)Top-8+W,AedesSex,100,429,2,0.32,0.30876628023649244,0.011233719763507566,1.1192271001636982
(KNN)Top-8+W,AedesSex,100,269,3,0.32,0.3207415511288525,0.0007415511288524912,1.117769000120461
(KNN)Top-8+W,AedesSex,100,214,4,0.32,0.32209055721511914,0.0020905572151191376,1.1100691999890842
(KNN)Top-8+W,AedesSex,100,984,5,0.32,0.3315100245976319,0.011510024597631896,1.1178180999704637
(KNN)Top-8+W,AedesSex,100,309,6,0.32,0.31307217014872957,0.0069278298512704395,1.1252734999288805
(KNN)Top-8+W,AedesSex,100,265,7,0.32,0.3096484264623319,0.01035157353766808,1.1130223000072874
(KNN)Top-8+W,AedesSex,100,2,8,0.32,0.28963333614779807,0.030366663852201936,1.120351399993524
(KNN)Top-8+W,AedesSex,100,807,9,0.32,0.3395986189884701,0.019598618988470096,1.1209028001176193
(KNN)Top-8+W,AedesSex,100,277,10,0.32,0.310075052605272,0.00992494739472799,1.1182165999198332
(KNN)Top-8+W,AedesSex,100,109,1,0.37,0.3578668681596882,0.012133131840311784,1.1168554000323638
(KNN)Top-8+W,AedesSex,100,514,2,0.37,0.37673447507122165,0.006734475071221657,1.1202843998908065
(KNN)Top-8+W,AedesSex,100,534,3,0.37,0.34989087841345545,0.020109121586544543,1.1111740998458117
(KNN)Top-8+W,AedesSex,100,491,4,0.37,0.3566311743412913,0.013368825658708672,1.1376512000570074
(KNN)Top-8+W,AedesSex,100,473,5,0.37,0.3874203561002716,0.017420356100271595,1.16828089999035
(KNN)Top-8+W,AedesSex,100,734,6,0.37,0.3550235389622347,0.014976461037765287,1.1178999998955987
(KNN)Top-8+W,AedesSex,100,147,7,0.37,0.36383080358072967,0.006169196419270329,1.1197138999705203
(KNN)Top-8+W,AedesSex,100,727,8,0.37,0.3614154774174087,0.008584522582591292,1.1260101999505423
(KNN)Top-8+W,AedesSex,100,530,9,0.37,0.3660067726625471,0.003993227337452887,1.1117404999095015
(KNN)Top-8+W,AedesSex,100,116,10,0.37,0.36801375985603313,0.0019862401439668664,1.1243278000620194
(KNN)Top-8+W,AedesSex,100,242,1,0.42,0.41239764853938865,0.007602351460611334,1.1212500001420267
(KNN)Top-8+W,AedesSex,100,9,2,0.42,0.4178590711540966,0.0021409288459033893,1.1407296000397764
(KNN)Top-8+W,AedesSex,100,486,3,0.42,0.4260842694065236,0.006084269406523624,1.1403864999301732
(KNN)Top-8+W,AedesSex,100,524,4,0.42,0.4265300054146912,0.006530005414691231,1.1258361999643967
(KNN)Top-8+W,AedesSex,100,321,5,0.42,0.4172196658255885,0.0027803341744114807,1.1125897001475096
(KNN)Top-8+W,AedesSex,100,419,6,0.42,0.42754966558011864,0.0075496655801186585,1.1173817000817508
(KNN)Top-8+W,AedesSex,100,724,7,0.42,0.4318155502333181,0.011815550233318095,1.1267620000289753
(KNN)Top-8+W,AedesSex,100,368,8,0.42,0.4203511524849626,0.0003511524849625913,1.11409469996579
(KNN)Top-8+W,AedesSex,100,547,9,0.42,0.420251292113068,0.00025129211306801347,1.125630100024864
(KNN)Top-8+W,AedesSex,100,996,10,0.42,0.41402773128969766,0.00597226871030232,1.1186192999593914
(KNN)Top-8+W,AedesSex,100,334,1,0.47,0.47388105666910285,0.003881056669102878,1.1175471999449655
(KNN)Top-8+W,AedesSex,100,485,2,0.47,0.47843288543746176,0.00843288543746179,1.1230507000000216
(KNN)Top-8+W,AedesSex,100,151,3,0.47,0.4713351695878799,0.0013351695878799363,1.1122035999433137
(KNN)Top-8+W,AedesSex,100,618,4,0.47,0.45672463511307465,0.013275364886925323,1.1235338998958468
(KNN)Top-8+W,AedesSex,100,374,5,0.47,0.46368325069999533,0.006316749300004643,1.1189293000497855
(KNN)Top-8+W,AedesSex,100,331,6,0.47,0.42968900849072617,0.04031099150927381,1.1311106999055482
(KNN)Top-8+W,AedesSex,100,770,7,0.47,0.4772656876276356,0.007265687627635631,1.1158346999436617
(KNN)Top-8+W,AedesSex,100,781,8,0.47,0.48835925956141646,0.018359259561416486,1.1208495000028051
(KNN)Top-8+W,AedesSex,100,357,9,0.47,0.4806325378975227,0.01063253789752272,1.1214797000284307
(KNN)Top-8+W,AedesSex,100,763,10,0.47,0.4757249452581088,0.005724945258108849,1.13109490001807
(KNN)Top-8+W,AedesSex,100,934,1,0.53,0.5202422597174521,0.009757740282547944,1.1114519999246113
(KNN)Top-8+W,AedesSex,100,802,2,0.53,0.533309839472048,0.003309839472047993,1.1271719999494962
(KNN)Top-8+W,AedesSex,100,745,3,0.53,0.5400797078363171,0.010079707836317064,1.122125199995935
(KNN)Top-8+W,AedesSex,100,246,4,0.53,0.5327883854282565,0.0027883854282564347,1.1395497999619693
(KNN)Top-8+W,AedesSex,100,472,5,0.53,0.5066169507768634,0.02338304922313661,1.1116427999804728
(KNN)Top-8+W,AedesSex,100,250,6,0.53,0.5280230480451084,0.0019769519548916703,1.1292183999321423
(KNN)Top-8+W,AedesSex,100,316,7,0.53,0.5364467869417747,0.006446786941774696,1.1217119000502862
(KNN)Top-8+W,AedesSex,100,329,8,0.53,0.5444402368644045,0.014440236864404432,1.1237905000452884
(KNN)Top-8+W,AedesSex,100,11,9,0.53,0.5419279816034563,0.011927981603456317,1.1189773999503814
(KNN)Top-8+W,AedesSex,100,79,10,0.53,0.5408926251196895,0.01089262511968947,1.1204778000246733
(KNN)Top-8+W,AedesSex,100,790,1,0.58,0.6036655878321688,0.023665587832168877,1.167027399991639
(KNN)Top-8+W,AedesSex,100,539,2,0.58,0.5966995475496644,0.016699547549664406,1.1167273999308236
(KNN)Top-8+W,AedesSex,100,251,3,0.58,0.5848117710248293,0.0048117710248293255,1.12036200001603
(KNN)Top-8+W,AedesSex,100,792,4,0.58,0.5921591208109098,0.012159120810909863,1.124310999934096
(KNN)Top-8+W,AedesSex,100,237,5,0.58,0.5734442427602713,0.006555757239728677,1.1176362000405788
(KNN)Top-8+W,AedesSex,100,239,6,0.58,0.5838142633333525,0.003814263333352552,1.1220418999437243
(KNN)Top-8+W,AedesSex,100,141,7,0.58,0.5796052076478424,0.00039479235215755804,1.1211299000424333
(KNN)Top-8+W,AedesSex,100,476,8,0.58,0.5872976203162636,0.007297620316263687,1.1184295000857674
(KNN)Top-8+W,AedesSex,100,753,9,0.58,0.5685713403690127,0.01142865963098727,1.1225603998755105
(KNN)Top-8+W,AedesSex,100,939,10,0.58,0.5907246328246349,0.010724632824634983,1.1132132000057027
(KNN)Top-8+W,AedesSex,100,723,1,0.63,0.6211397104781788,0.008860289521821163,1.1226453999988735
(KNN)Top-8+W,AedesSex,100,383,2,0.63,0.6298076918235166,0.00019230817648341336,1.1358947000117041
(KNN)Top-8+W,AedesSex,100,731,3,0.63,0.6452412102964739,0.01524121029647385,1.1173021000577137
(KNN)Top-8+W,AedesSex,100,516,4,0.63,0.662187279155963,0.03218727915596298,1.1233184999437071
(KNN)Top-8+W,AedesSex,100,965,5,0.63,0.6349495557515923,0.004949555751592283,1.1264253000845201
(KNN)Top-8+W,AedesSex,100,690,6,0.63,0.6489942806891797,0.018994280689179743,1.1268737000063993
(KNN)Top-8+W,AedesSex,100,913,7,0.63,0.6178404368676083,0.012159563132391749,1.1217716999235563
(KNN)Top-8+W,AedesSex,100,891,8,0.63,0.6163983214902782,0.013601678509721826,1.120977200102061
(KNN)Top-8+W,AedesSex,100,208,9,0.63,0.6385569502655837,0.008556950265583674,1.1108468999736942
(KNN)Top-8+W,AedesSex,100,882,10,0.63,0.6178766208426716,0.012123379157328418,1.1117057000519708
(KNN)Top-8+W,AedesSex,100,102,1,0.68,0.6766628300533226,0.003337169946677432,1.1290416999836452
(KNN)Top-8+W,AedesSex,100,263,2,0.68,0.7100684065833085,0.03006840658330845,1.1257886998355389
(KNN)Top-8+W,AedesSex,100,412,3,0.68,0.7033121849729946,0.023312184972994587,1.1216935000265948
(KNN)Top-8+W,AedesSex,100,308,4,0.68,0.6915886160479896,0.011588616047989553,1.121724100143183
(KNN)Top-8+W,AedesSex,100,565,5,0.68,0.6668427497887384,0.013157250211261684,1.1163328998954967
(KNN)Top-8+W,AedesSex,100,145,6,0.68,0.6990436619648149,0.019043661964814884,1.1136012999922968
(KNN)Top-8+W,AedesSex,100,285,7,0.68,0.6940376753539645,0.014037675353964496,1.1196334000560455
(KNN)Top-8+W,AedesSex,100,780,8,0.68,0.692559133974417,0.012559133974416992,1.1280129000660963
(KNN)Top-8+W,AedesSex,100,24,9,0.68,0.6631470698569293,0.016852930143070766,1.1215683999471366
(KNN)Top-8+W,AedesSex,100,135,10,0.68,0.6417492876631579,0.038250712336842185,1.118717699951958
(KNN)Top-8+W,AedesSex,100,788,1,0.74,0.7427521747257159,0.0027521747257158724,1.1173708000569604
(KNN)Top-8+W,AedesSex,100,545,2,0.74,0.7426239282524333,0.002623928252433294,1.1158993999124505
(KNN)Top-8+W,AedesSex,100,360,3,0.74,0.7294260394076036,0.010573960592396348,1.1138180000707507
(KNN)Top-8+W,AedesSex,100,20,4,0.74,0.757661717423332,0.017661717423332002,1.111893700028304
(KNN)Top-8+W,AedesSex,100,101,5,0.74,0.7575724533287063,0.017572453328706272,1.1181219000718556
(KNN)Top-8+W,AedesSex,100,617,6,0.74,0.74360236387728,0.003602363877279968,1.1178816999890842
(KNN)Top-8+W,AedesSex,100,982,7,0.74,0.7418890627391216,0.0018890627391215942,1.1541224000393413
(KNN)Top-8+W,AedesSex,100,276,8,0.74,0.7408571847545214,0.0008571847545214561,1.111365399963688
(KNN)Top-8+W,AedesSex,100,684,9,0.74,0.7347575809575796,0.005242419042420399,1.1162244000588544
(KNN)Top-8+W,AedesSex,100,312,10,0.74,0.736099346877513,0.0039006531224869967,1.1163959000259638
(KNN)Top-8+W,AedesSex,100,512,1,0.79,0.7931704216921285,0.0031704216921284445,1.1193965999991633
(KNN)Top-8+W,AedesSex,100,804,2,0.79,0.777884580050772,0.012115419949228046,1.1358739999704994
(KNN)Top-8+W,AedesSex,100,762,3,0.79,0.7824984150700546,0.0075015849299454596,1.131087900022976
(KNN)Top-8+W,AedesSex,100,865,4,0.79,0.81227920990811,0.022279209908109943,1.1206548000336625
(KNN)Top-8+W,AedesSex,100,220,5,0.79,0.7963483184595511,0.006348318459551083,1.1280531000811607
(KNN)Top-8+W,AedesSex,100,748,6,0.79,0.7866231431788381,0.0033768568211619554,1.115679899987299
(KNN)Top-8+W,AedesSex,100,746,7,0.79,0.7817951208932137,0.008204879106786356,1.1168966000550427
(KNN)Top-8+W,AedesSex,100,995,8,0.79,0.7855308201321753,0.004469179867824691,1.112021500011906
(KNN)Top-8+W,AedesSex,100,892,9,0.79,0.7974719456585604,0.007471945658560353,1.1166826999979094
(KNN)Top-8+W,AedesSex,100,381,10,0.79,0.8025718045283683,0.012571804528368258,1.1126198999700136
(KNN)Top-8+W,AedesSex,100,972,1,0.84,0.8486686359171368,0.008668635917136847,1.1139561000745744
(KNN)Top-8+W,AedesSex,100,850,2,0.84,0.8623278062487852,0.022327806248785276,1.1362379001220688
(KNN)Top-8+W,AedesSex,100,577,3,0.84,0.8447681039181643,0.00476810391816429,1.1146251000463963
(KNN)Top-8+W,AedesSex,100,201,4,0.84,0.8447132960204509,0.004713296020450897,1.119153700012248
(KNN)Top-8+W,AedesSex,100,238,5,0.84,0.8513126878698929,0.011312687869892923,1.122782900056336
(KNN)Top-8+W,AedesSex,100,663,6,0.84,0.8530043669110945,0.013004366911094523,1.1120303999632597
(KNN)Top-8+W,AedesSex,100,703,7,0.84,0.8624895472766861,0.022489547276686173,1.1211665000300854
(KNN)Top-8+W,AedesSex,100,647,8,0.84,0.8293721795360975,0.010627820463902427,1.1205710000358522
(KNN)Top-8+W,AedesSex,100,964,9,0.84,0.8253510124434577,0.014648987556542314,1.1058700000867248
(KNN)Top-8+W,AedesSex,100,744,10,0.84,0.8552021562463037,0.015202156246303722,1.1134445001371205
(KNN)Top-8+W,AedesSex,100,25,1,0.89,0.8935063255834558,0.0035063255834557605,1.125671399931889
(KNN)Top-8+W,AedesSex,100,38,2,0.89,0.8597712550407146,0.030228744959285403,1.1240219000610523
(KNN)Top-8+W,AedesSex,100,871,3,0.89,0.8811257304646166,0.008874269535383394,1.130537600023672
(KNN)Top-8+W,AedesSex,100,706,4,0.89,0.8408021316140329,0.04919786838596707,1.1097513000131585
(KNN)Top-8+W,AedesSex,100,33,5,0.89,0.8824957454336657,0.007504254566334301,1.1180552999139763
(KNN)Top-8+W,AedesSex,100,229,6,0.89,0.9044100497089484,0.014410049708948436,1.126161200052593
(KNN)Top-8+W,AedesSex,100,431,7,0.89,0.8919846602775997,0.0019846602775996924,1.1203952000360005
(KNN)Top-8+W,AedesSex,100,920,8,0.89,0.8838799875974933,0.006120012402506703,1.1128308998886496
(KNN)Top-8+W,AedesSex,100,751,9,0.89,0.8997922936132737,0.009792293613273717,1.11161980003817
(KNN)Top-8+W,AedesSex,100,994,10,0.89,0.9064445736794269,0.016444573679426866,1.1182357998332009
(KNN)Top-8+W,AedesSex,100,568,1,0.95,0.9255815971355392,0.02441840286446073,1.1156841000192799
(KNN)Top-8+W,AedesSex,100,960,2,0.95,0.9422573196994337,0.00774268030056624,1.1151771998847835
(KNN)Top-8+W,AedesSex,100,356,3,0.95,0.9487630535200788,0.0012369464799211194,1.1793672001804225
(KNN)Top-8+W,AedesSex,100,898,4,0.95,0.9461587216783169,0.003841278321683017,1.1214380000019446
(KNN)Top-8+W,AedesSex,100,590,5,0.95,0.944855123559844,0.005144876440155932,1.1181716999853961
(KNN)Top-8+W,AedesSex,100,335,6,0.95,0.9605768971216726,0.010576897121672646,1.1249570999643765
(KNN)Top-8+W,AedesSex,100,799,7,0.95,0.9189091479421787,0.03109085205782125,1.1218181999283843
(KNN)Top-8+W,AedesSex,100,330,8,0.95,0.9496013199551094,0.00039868004489052034,1.12523579999106
(KNN)Top-8+W,AedesSex,100,12,9,0.95,0.9629825956952511,0.012982595695251176,1.1295329000568017
(KNN)Top-8+W,AedesSex,100,829,10,0.95,0.956505846221009,0.006505846221009026,1.1277668999973685
(KNN)Top-8+W,AedesSex,100,754,1,1.0,0.999994410985908,5.589014091977873e-06,1.12307339994004
(KNN)Top-8+W,AedesSex,100,742,2,1.0,0.999994410985908,5.589014091977873e-06,1.119516000035219
(KNN)Top-8+W,AedesSex,100,820,3,1.0,0.9872389567253386,0.012761043274661432,1.1086681999149732
(KNN)Top-8+W,AedesSex,100,344,4,1.0,0.999994410985908,5.589014091977873e-06,1.1272805000771768
(KNN)Top-8+W,AedesSex,100,928,5,1.0,0.9992674135554299,0.0007325864445700825,1.107745999994222
(KNN)Top-8+W,AedesSex,100,554,6,1.0,0.999994410985908,5.589014091977873e-06,1.116276699991431
(KNN)Top-8+W,AedesSex,100,379,7,1.0,0.9819535450936271,0.01804645490637291,1.128181800013408
(KNN)Top-8+W,AedesSex,100,348,8,1.0,0.9995359699217943,0.00046403007820572384,1.11210710008163
(KNN)Top-8+W,AedesSex,100,840,9,1.0,0.999994410985908,5.589014091977873e-06,1.114418699988164
(KNN)Top-8+W,AedesSex,100,114,10,1.0,0.9915304042860842,0.008469595713915812,1.134121300012339
(KNN)Top-8+W,ArabicDigit,100,623,1,0.0,0.006461573869788217,0.006461573869788217,0.4660364000592381
(KNN)Top-8+W,ArabicDigit,100,243,2,0.0,0.00010587915036684744,0.00010587915036684744,0.46099930006312206
(KNN)Top-8+W,ArabicDigit,100,18,3,0.0,0.00012473314581551935,0.00012473314581551935,0.46054949989775196
(KNN)Top-8+W,ArabicDigit,100,549,4,0.0,0.003496220334318822,0.003496220334318822,0.46652060002088547
(KNN)Top-8+W,ArabicDigit,100,447,5,0.0,0.019066663140352286,0.019066663140352286,0.46346749988151714
(KNN)Top-8+W,ArabicDigit,100,954,6,0.0,0.01183012178351189,0.01183012178351189,0.4666163001093082
(KNN)Top-8+W,ArabicDigit,100,562,7,0.0,0.00019885892278339494,0.00019885892278339494,0.46429380000336096
(KNN)Top-8+W,ArabicDigit,100,739,8,0.0,0.00011565529615504769,0.00011565529615504769,0.46111420006491244
(KNN)Top-8+W,ArabicDigit,100,84,9,0.0,0.00011565529615504769,0.00011565529615504769,0.4627010000986047
(KNN)Top-8+W,ArabicDigit,100,51,10,0.0,0.004020373710643239,0.004020373710643239,0.4657883000327274
(KNN)Top-8+W,ArabicDigit,100,949,1,0.05,0.04225006626328326,0.007749933736716744,0.4655103001277894
(KNN)Top-8+W,ArabicDigit,100,144,2,0.05,0.02312337962792802,0.02687662037207198,0.47841110004810616
(KNN)Top-8+W,ArabicDigit,100,940,3,0.05,0.037900477520610334,0.012099522479389668,0.4680959000252187
(KNN)Top-8+W,ArabicDigit,100,575,4,0.05,0.041575546982000604,0.008424453017999399,0.4670798999723047
(KNN)Top-8+W,ArabicDigit,100,304,5,0.05,0.04414822407362852,0.005851775926371483,0.4816652000299655
(KNN)Top-8+W,ArabicDigit,100,462,6,0.05,0.04017429917275621,0.009825700827243794,0.47123630001442507
(KNN)Top-8+W,ArabicDigit,100,296,7,0.05,0.05226899055808304,0.0022689905580830366,0.46798740001395345
(KNN)Top-8+W,ArabicDigit,100,22,8,0.05,0.04962063468371441,0.0003793653162855945,0.4712199999485165
(KNN)Top-8+W,ArabicDigit,100,17,9,0.05,0.05832777503394041,0.008327775033940409,0.47321789991110563
(KNN)Top-8+W,ArabicDigit,100,317,10,0.05,0.03944481506834078,0.010555184931659224,0.4662772999727167
(KNN)Top-8+W,ArabicDigit,100,917,1,0.11,0.09848050164718766,0.011519498352812338,0.4620135999866761
(KNN)Top-8+W,ArabicDigit,100,271,2,0.11,0.10873501363881566,0.001264986361184342,0.4646267000352964
(KNN)Top-8+W,ArabicDigit,100,605,3,0.11,0.10905787231221814,0.0009421276877818602,0.46614830003818497
