quantifier,dataset,sample_size,real_prev,pred_prev,abs_error,run_time
PACC,AedesSex,100,0.74,0.74,0.008,0.0029313999984879047
PCC,AedesSex,100,0.74,0.74,0.016,0.0025616999992053024
SMM,AedesSex,100,0.74,0.74,0.011,0.0001238999975612387
SORD,AedesSex,100,0.74,0.74,0.011,1.3469648999962374
X,AedesSex,100,0.74,0.74,0.009000000000000001,0.0003684999974211678
ACC,AedesSex,100,0.79,0.79,0.011,0.0002572999947005883
CC,AedesSex,100,0.79,0.79,0.015000000000000003,5.000001692678779e-06
DyS,AedesSex,100,0.79,0.79,0.011,0.04796850000275299
HDy,AedesSex,100,0.79,0.79,0.017000000000000005,0.21640019999904325
MAX,AedesSex,100,0.79,0.79,0.011,0.0001889000050141476
MS,AedesSex,100,0.79,0.79,0.009,0.025115099997492507
PACC,AedesSex,100,0.79,0.79,0.007999999999999998,0.0029291999962879345
PCC,AedesSex,100,0.79,0.79,0.023,0.0025606999988667667
SMM,AedesSex,100,0.79,0.79,0.011,0.00012319999950705096
SORD,AedesSex,100,0.79,0.79,0.009,1.342324599994754
X,AedesSex,100,0.79,0.79,0.009,0.00036389999877428636
ACC,AedesSex,100,0.84,0.84,0.014000000000000002,0.0002562000008765608
CC,AedesSex,100,0.84,0.84,0.027999999999999997,5.099995178170502e-06
DyS,AedesSex,100,0.84,0.84,0.013000000000000001,0.04725730000063777
HDy,AedesSex,100,0.84,0.84,0.015,0.2132504000037443
MAX,AedesSex,100,0.84,0.84,0.019,0.0001852000059443526
MS,AedesSex,100,0.84,0.84,0.013000000000000001,0.024696799999219365
PACC,AedesSex,100,0.84,0.84,0.018000000000000002,0.0029172000067774206
PCC,AedesSex,100,0.84,0.84,0.04,0.0025502999997115694
SMM,AedesSex,100,0.84,0.84,0.013000000000000001,0.00012240000069141388
SORD,AedesSex,100,0.84,0.84,0.014000000000000002,1.3491639999992913
X,AedesSex,100,0.84,0.84,0.012,0.000356700002157595
ACC,AedesSex,100,0.89,0.88,0.007000000000000001,0.0002558000051067211
CC,AedesSex,100,0.89,0.88,0.023,5.199995939619839e-06
DyS,AedesSex,100,0.89,0.88,0.01,0.04768550000153482
HDy,AedesSex,100,0.89,0.88,0.023,0.2157124999939697
MAX,AedesSex,100,0.89,0.88,0.008,0.00018819999968400225
MS,AedesSex,100,0.89,0.88,0.01,0.024960900002042763
PACC,AedesSex,100,0.89,0.88,0.009999999999999998,0.002931800001533702
PCC,AedesSex,100,0.89,0.88,0.034999999999999996,0.002587299997685477
SMM,AedesSex,100,0.89,0.88,0.01,0.00012399999832268804
SORD,AedesSex,100,0.89,0.88,0.008,1.3504716999959783
X,AedesSex,100,0.89,0.88,0.008,0.0003595000016503036
ACC,AedesSex,100,0.95,0.96,0.009000000000000001,0.0002562000008765608
CC,AedesSex,100,0.95,0.96,0.023,5.100002454128116e-06
DyS,AedesSex,100,0.95,0.96,0.011,0.04819359999964945
HDy,AedesSex,100,0.95,0.96,0.018000000000000002,0.2153076000031433
MAX,AedesSex,100,0.95,0.96,0.009,0.0001897000038297847
MS,AedesSex,100,0.95,0.96,0.006,0.025063500004762318
PACC,AedesSex,100,0.95,0.96,0.017,0.002936100005172193
PCC,AedesSex,100,0.95,0.96,0.041999999999999996,0.0025815999979386106
SMM,AedesSex,100,0.95,0.96,0.009999999999999998,0.00012409999908413738
SORD,AedesSex,100,0.95,0.96,0.006,1.3480800000033923
X,AedesSex,100,0.95,0.96,0.007000000000000001,0.0003538999953889288
ACC,AedesSex,100,1.0,1.0,0.007000000000000001,0.0002565000031609088
CC,AedesSex,100,1.0,1.0,0.031000000000000007,5.199995939619839e-06
DyS,AedesSex,100,1.0,1.0,0.009,0.047925700004270766
HDy,AedesSex,100,1.0,1.0,0.002,0.21701220000250032
MAX,AedesSex,100,1.0,1.0,0.014000000000000002,0.00019069999689236283
MS,AedesSex,100,1.0,1.0,0.008,0.025029199998243712
PACC,AedesSex,100,1.0,1.0,0.023999999999999997,0.002940999998827465
PCC,AedesSex,100,1.0,1.0,0.05200000000000001,0.0025744000013219193
SMM,AedesSex,100,1.0,1.0,0.009,0.00012509999942267314
SORD,AedesSex,100,1.0,1.0,0.009,1.3446655999941868
X,AedesSex,100,1.0,1.0,0.009,0.0003584000005503185
ACC,anuranCalls,100,0.0,0.0,0.006,0.00025180000375257805
CC,anuranCalls,100,0.0,0.0,0.08299999999999999,5.199995939619839e-06
DyS,anuranCalls,100,0.0,0.0,0.004,0.04596529999980703
HDy,anuranCalls,100,0.0,0.0,0.004,0.20878730000549695
MAX,anuranCalls,100,0.0,0.0,0.002,0.00018980000459123403
MS,anuranCalls,100,0.0,0.0,0.005,0.024959199996374082
PACC,anuranCalls,100,0.0,0.0,0.041999999999999996,0.0028605999978026375
PCC,anuranCalls,100,0.0,0.0,0.127,0.0025118999983533286
SMM,anuranCalls,100,0.0,0.0,0.005,0.00010169999586651102
SORD,anuranCalls,100,0.0,0.0,0.003,0.3543822999999975
X,anuranCalls,100,0.0,0.0,0.001,0.0003541000041877851
ACC,anuranCalls,100,0.05,0.03,0.034,0.00025549999554641545
CC,anuranCalls,100,0.05,0.03,0.10500000000000001,5.099995178170502e-06
DyS,anuranCalls,100,0.05,0.03,0.022,0.04646819999470608
HDy,anuranCalls,100,0.05,0.03,0.021,0.210279899998568
MAX,anuranCalls,100,0.05,0.03,0.023,0.00018849999469239265
MS,anuranCalls,100,0.05,0.03,0.024,0.024957800000265706
PACC,anuranCalls,100,0.05,0.03,0.06100000000000001,0.0028927000021212734
PCC,anuranCalls,100,0.05,0.03,0.13900000000000004,0.0025330999997095205
SMM,anuranCalls,100,0.05,0.03,0.020999999999999998,0.00010260000271955505
SORD,anuranCalls,100,0.05,0.03,0.024,0.35509129999991274
X,anuranCalls,100,0.05,0.03,0.026000000000000002,0.00035059999936493114
ACC,anuranCalls,100,0.11,0.11,0.027000000000000003,0.00025350000214530155
CC,anuranCalls,100,0.11,0.11,0.087,4.900000931229442e-06
DyS,anuranCalls,100,0.11,0.11,0.009999999999999998,0.045690300001297146
HDy,anuranCalls,100,0.11,0.11,0.012,0.20776380000461359
MAX,anuranCalls,100,0.11,0.11,0.012,0.00018819999968400225
MS,anuranCalls,100,0.11,0.11,0.015,0.024708800003281794
PACC,anuranCalls,100,0.11,0.11,0.045,0.002864899994165171
PCC,anuranCalls,100,0.11,0.11,0.11699999999999999,0.002520999994885642
SMM,anuranCalls,100,0.11,0.11,0.013000000000000001,0.00010140000085812062
SORD,anuranCalls,100,0.11,0.11,0.013000000000000001,0.35477130000072066
X,anuranCalls,100,0.11,0.11,0.011,0.0003530000030878
ACC,anuranCalls,100,0.16,0.18,0.031,0.00025299999833805487
CC,anuranCalls,100,0.16,0.18,0.063,4.900000931229442e-06
DyS,anuranCalls,100,0.16,0.18,0.017000000000000005,0.045722399998339824
HDy,anuranCalls,100,0.16,0.18,0.018000000000000002,0.20892119999916758
MAX,anuranCalls,100,0.16,0.18,0.024999999999999998,0.0001847000021371059
MS,anuranCalls,100,0.16,0.18,0.027000000000000003,0.024934599998232443
PACC,anuranCalls,100,0.16,0.18,0.029000000000000005,0.002850700002454687
PCC,anuranCalls,100,0.16,0.18,0.094,0.0025170000008074567
SMM,anuranCalls,100,0.16,0.18,0.028999999999999998,0.00010070000280393288
SORD,anuranCalls,100,0.16,0.18,0.029000000000000005,0.35439909999695374
X,anuranCalls,100,0.16,0.18,0.030000000000000006,0.00034869999944930896
ACC,anuranCalls,100,0.21,0.2,0.031000000000000007,0.0002567999981692992
CC,anuranCalls,100,0.21,0.2,0.08299999999999999,5.100002454128116e-06
DyS,anuranCalls,100,0.21,0.2,0.020999999999999998,0.04622170000220649
HDy,anuranCalls,100,0.21,0.2,0.024,0.21030030000110855
MAX,anuranCalls,100,0.21,0.2,0.023000000000000003,0.00019120000069960952
MS,anuranCalls,100,0.21,0.2,0.025,0.025127000000793487
PACC,anuranCalls,100,0.21,0.2,0.047,0.002875499994843267
PCC,anuranCalls,100,0.21,0.2,0.10800000000000001,0.002544799994211644
SMM,anuranCalls,100,0.21,0.2,0.024000000000000004,0.00010309999925084412
SORD,anuranCalls,100,0.21,0.2,0.021,0.3547934999951394
X,anuranCalls,100,0.21,0.2,0.029000000000000005,0.0003550000037648715
ACC,anuranCalls,100,0.26,0.25,0.031999999999999994,0.00025460000324528664
CC,anuranCalls,100,0.26,0.25,0.06100000000000001,5.000001692678779e-06
DyS,anuranCalls,100,0.26,0.25,0.018,0.045898600001237355
HDy,anuranCalls,100,0.26,0.25,0.023,0.2083208999974886
MAX,anuranCalls,100,0.26,0.25,0.017,0.0001899999988381751
MS,anuranCalls,100,0.26,0.25,0.024999999999999998,0.024900899996282533
PACC,anuranCalls,100,0.26,0.25,0.029000000000000005,0.0028655999994953163
PCC,anuranCalls,100,0.26,0.25,0.084,0.002516600005037617
SMM,anuranCalls,100,0.26,0.25,0.027000000000000003,0.00010260000271955505
SORD,anuranCalls,100,0.26,0.25,0.027000000000000003,0.35491000000183703
X,anuranCalls,100,0.26,0.25,0.023,0.0003547000014805235
ACC,anuranCalls,100,0.32,0.3,0.020999999999999998,0.0002539999986765906
CC,anuranCalls,100,0.32,0.3,0.051000000000000004,5.099995178170502e-06
DyS,anuranCalls,100,0.32,0.3,0.015000000000000003,0.04618260000279406
HDy,anuranCalls,100,0.32,0.3,0.018999999999999996,0.2098102000018116
MAX,anuranCalls,100,0.32,0.3,0.018000000000000002,0.00018819999968400225
MS,anuranCalls,100,0.32,0.3,0.016,0.0250030000024708
PACC,anuranCalls,100,0.32,0.3,0.023,0.0028787000046577305
PCC,anuranCalls,100,0.32,0.3,0.071,0.0025377999991178513
SMM,anuranCalls,100,0.32,0.3,0.019,0.00010199999815085903
SORD,anuranCalls,100,0.32,0.3,0.015,0.3573644999996759
X,anuranCalls,100,0.32,0.3,0.01,0.0003538999953889288
ACC,anuranCalls,100,0.37,0.39,0.019,0.0002567999981692992
CC,anuranCalls,100,0.37,0.39,0.053000000000000005,5.199995939619839e-06
DyS,anuranCalls,100,0.37,0.39,0.016,0.04628749999392312
HDy,anuranCalls,100,0.37,0.39,0.037,0.20999389999633422
MAX,anuranCalls,100,0.37,0.39,0.016999999999999998,0.00019269999756943434
MS,anuranCalls,100,0.37,0.39,0.01,0.02514849999715807
PACC,anuranCalls,100,0.37,0.39,0.023,0.0028881999969598837
PCC,anuranCalls,100,0.37,0.39,0.06599999999999999,0.002517100001568906
SMM,anuranCalls,100,0.37,0.39,0.011,0.00010180000390391797
SORD,anuranCalls,100,0.37,0.39,0.01,0.3571640000009211
X,anuranCalls,100,0.37,0.39,0.018,0.0003542000049492344
ACC,anuranCalls,100,0.42,0.43,0.015000000000000003,0.000254700004006736
CC,anuranCalls,100,0.42,0.43,0.044,5.000001692678779e-06
DyS,anuranCalls,100,0.42,0.43,0.013999999999999999,0.0463543000005302
HDy,anuranCalls,100,0.42,0.43,0.033999999999999996,0.2091565999944578
MAX,anuranCalls,100,0.42,0.43,0.020999999999999998,0.00018459999409969896
MS,anuranCalls,100,0.42,0.43,0.014000000000000002,0.02514300000621006
PACC,anuranCalls,100,0.42,0.43,0.018000000000000002,0.002895199999329634
PCC,anuranCalls,100,0.42,0.43,0.054000000000000006,0.0025319999986095354
SMM,anuranCalls,100,0.42,0.43,0.019000000000000003,0.00010240000119665638
SORD,anuranCalls,100,0.42,0.43,0.016,0.3554212999952142
X,anuranCalls,100,0.42,0.43,0.014000000000000002,0.0003544999999576248
ACC,anuranCalls,100,0.47,0.49,0.025,0.0002528000040911138
CC,anuranCalls,100,0.47,0.49,0.049,5.000001692678779e-06
DyS,anuranCalls,100,0.47,0.49,0.022,0.04630239999823971
HDy,anuranCalls,100,0.47,0.49,0.044,0.20898730000044452
MAX,anuranCalls,100,0.47,0.49,0.018000000000000002,0.00018940000154543668
MS,anuranCalls,100,0.47,0.49,0.017,0.025013300000864547
PACC,anuranCalls,100,0.47,0.49,0.021,0.002882300002966076
PCC,anuranCalls,100,0.47,0.49,0.053000000000000005,0.002532500002416782
SMM,anuranCalls,100,0.47,0.49,0.018000000000000002,0.00010289999772794545
SORD,anuranCalls,100,0.47,0.49,0.019,0.35607249999884516
X,anuranCalls,100,0.47,0.49,0.019999999999999997,0.0003508000008878298
ACC,anuranCalls,100,0.53,0.55,0.020000000000000004,0.0002553000012994744
CC,anuranCalls,100,0.53,0.55,0.027000000000000003,5.199995939619839e-06
DyS,anuranCalls,100,0.53,0.55,0.018,0.046282900002552196
HDy,anuranCalls,100,0.53,0.55,0.04,0.20974800000112737
MAX,anuranCalls,100,0.53,0.55,0.014000000000000002,0.00018840000120690092
MS,anuranCalls,100,0.53,0.55,0.019,0.0251092000034987
PACC,anuranCalls,100,0.53,0.55,0.018000000000000002,0.0028922000055899844
PCC,anuranCalls,100,0.53,0.55,0.028999999999999998,0.0025414999981876463
SMM,anuranCalls,100,0.53,0.55,0.02,0.00010269999620504677
SORD,anuranCalls,100,0.53,0.55,0.019000000000000003,0.3558541999955196
X,anuranCalls,100,0.53,0.55,0.019,0.00035320000461069867
ACC,anuranCalls,100,0.58,0.57,0.013999999999999999,0.0002549999990151264
CC,anuranCalls,100,0.58,0.57,0.030000000000000006,4.999994416721165e-06
DyS,anuranCalls,100,0.58,0.57,0.019,0.04639589999715099
HDy,anuranCalls,100,0.58,0.57,0.049,0.20950029999949038
MAX,anuranCalls,100,0.58,0.57,0.026000000000000002,0.00019210000027669594
MS,anuranCalls,100,0.58,0.57,0.016999999999999998,0.024880299999495037
PACC,anuranCalls,100,0.58,0.57,0.015,0.002887000002374407
PCC,anuranCalls,100,0.58,0.57,0.028000000000000004,0.002539100001740735
SMM,anuranCalls,100,0.58,0.57,0.016,0.00010279999696649611
SORD,anuranCalls,100,0.58,0.57,0.015999999999999997,0.3560972999985097
X,anuranCalls,100,0.58,0.57,0.023000000000000003,0.0003521999969962053
ACC,anuranCalls,100,0.63,0.65,0.023,0.0002558999985922128
CC,anuranCalls,100,0.63,0.65,0.022,4.900000931229442e-06
DyS,anuranCalls,100,0.63,0.65,0.022,0.04596589999709977
HDy,anuranCalls,100,0.63,0.65,0.054000000000000006,0.20711800000572111
MAX,anuranCalls,100,0.63,0.65,0.021,0.00018909999926108867
MS,anuranCalls,100,0.63,0.65,0.019999999999999997,0.025095500001043547
PACC,anuranCalls,100,0.63,0.65,0.015999999999999997,0.002882000000681728
PCC,anuranCalls,100,0.63,0.65,0.017,0.0025313000005553477
SMM,anuranCalls,100,0.63,0.65,0.019999999999999997,0.0001021999996737577
SORD,anuranCalls,100,0.63,0.65,0.019999999999999997,0.355871699997806
X,anuranCalls,100,0.63,0.65,0.019999999999999997,0.0003527999942889437
ACC,anuranCalls,100,0.68,0.67,0.016000000000000004,0.00025550000282237306
CC,anuranCalls,100,0.68,0.67,0.017,4.900000931229442e-06
DyS,anuranCalls,100,0.68,0.67,0.016999999999999998,0.046593499995651655
HDy,anuranCalls,100,0.68,0.67,0.049,0.21057489999657264
MAX,anuranCalls,100,0.68,0.67,0.020999999999999998,0.00018759999511530623
MS,anuranCalls,100,0.68,0.67,0.017,0.025154399998427834
PACC,anuranCalls,100,0.68,0.67,0.016,0.002892600001359824
PCC,anuranCalls,100,0.68,0.67,0.013000000000000001,0.0025423999977647327
SMM,anuranCalls,100,0.68,0.67,0.016,0.00010230000043520704
SORD,anuranCalls,100,0.68,0.67,0.016000000000000004,0.3580482999968808
X,anuranCalls,100,0.68,0.67,0.019000000000000003,0.00035480000224197283
ACC,anuranCalls,100,0.74,0.76,0.008,0.0002539000051910989
CC,anuranCalls,100,0.74,0.76,0.008,4.899993655271828e-06
DyS,anuranCalls,100,0.74,0.76,0.005,0.045862899998610374
HDy,anuranCalls,100,0.74,0.76,0.049,0.2071801000056439
MAX,anuranCalls,100,0.74,0.76,0.015,0.0001899999988381751
MS,anuranCalls,100,0.74,0.76,0.005,0.02491339999687625
PACC,anuranCalls,100,0.74,0.76,0.015,0.0028692999985651113
PCC,anuranCalls,100,0.74,0.76,0.011,0.002525299998524133
SMM,anuranCalls,100,0.74,0.76,0.007000000000000001,0.00010170000314246863
SORD,anuranCalls,100,0.74,0.76,0.008,0.3566465000039898
X,anuranCalls,100,0.74,0.76,0.014000000000000002,0.0003536000003805384
ACC,anuranCalls,100,0.79,0.77,0.019,0.00025409999943803996
CC,anuranCalls,100,0.79,0.77,0.015,5.100002454128116e-06
DyS,anuranCalls,100,0.79,0.77,0.018,0.04578839999885531
HDy,anuranCalls,100,0.79,0.77,0.044000000000000004,0.20799680000345688
MAX,anuranCalls,100,0.79,0.77,0.021,0.00018899999849963933
MS,anuranCalls,100,0.79,0.77,0.018,0.024848699998983648
PACC,anuranCalls,100,0.79,0.77,0.024,0.002851999997801613
PCC,anuranCalls,100,0.79,0.77,0.025,0.002514899999368936
SMM,anuranCalls,100,0.79,0.77,0.019,0.00010089999705087394
SORD,anuranCalls,100,0.79,0.77,0.018,0.35565499999938766
X,anuranCalls,100,0.79,0.77,0.023,0.0003532999980961904
ACC,anuranCalls,100,0.84,0.85,0.009000000000000001,0.00025689999893074855
CC,anuranCalls,100,0.84,0.85,0.009,5.000001692678779e-06
DyS,anuranCalls,100,0.84,0.85,0.015,0.04633200000534998
HDy,anuranCalls,100,0.84,0.85,0.05600000000000001,0.21065729999827454
MAX,anuranCalls,100,0.84,0.85,0.022000000000000002,0.00019130000146105886
MS,anuranCalls,100,0.84,0.85,0.013000000000000001,0.025006800002302043
PACC,anuranCalls,100,0.84,0.85,0.017,0.002875400001357775
PCC,anuranCalls,100,0.84,0.85,0.025,0.002542499998526182
SMM,anuranCalls,100,0.84,0.85,0.013999999999999999,0.00010140000085812062
SORD,anuranCalls,100,0.84,0.85,0.013000000000000001,0.35624580000148853
X,anuranCalls,100,0.84,0.85,0.023,0.000352700000803452
ACC,anuranCalls,100,0.89,0.85,0.02,0.00025469999673077837
CC,anuranCalls,100,0.89,0.85,0.015,5.000001692678779e-06
DyS,anuranCalls,100,0.89,0.85,0.021,0.04642240000248421
HDy,anuranCalls,100,0.89,0.85,0.054000000000000006,0.2100462000016705
MAX,anuranCalls,100,0.89,0.85,0.035,0.00019449999672360718
MS,anuranCalls,100,0.89,0.85,0.020999999999999998,0.025125399995886255
PACC,anuranCalls,100,0.89,0.85,0.02,0.0028773000012733974
PCC,anuranCalls,100,0.89,0.85,0.032,0.002542499998526182
SMM,anuranCalls,100,0.89,0.85,0.025,0.00010309999925084412
SORD,anuranCalls,100,0.89,0.85,0.022,0.35631780000403523
X,anuranCalls,100,0.89,0.85,0.032,0.0003513999981805682
ACC,anuranCalls,100,0.95,0.95,0.03200000000000001,0.00025659999664640054
CC,anuranCalls,100,0.95,0.95,0.026000000000000002,5.000001692678779e-06
DyS,anuranCalls,100,0.95,0.95,0.019,0.0462171999970451
HDy,anuranCalls,100,0.95,0.95,0.027000000000000003,0.20952379999653203
MAX,anuranCalls,100,0.95,0.95,0.03,0.00019210000027669594
MS,anuranCalls,100,0.95,0.95,0.023,0.025171699999191333
PACC,anuranCalls,100,0.95,0.95,0.028000000000000004,0.002884900000935886
PCC,anuranCalls,100,0.95,0.95,0.045,0.0025379999933647923
SMM,anuranCalls,100,0.95,0.95,0.021,0.00010210000618826598
SORD,anuranCalls,100,0.95,0.95,0.024,0.35520420000102604
X,anuranCalls,100,0.95,0.95,0.027000000000000003,0.0003538999953889288
ACC,anuranCalls,100,1.0,1.0,0.002,0.00025440000172238797
CC,anuranCalls,100,1.0,1.0,0.03,5.100002454128116e-06
DyS,anuranCalls,100,1.0,1.0,0.002,0.04626360000111163
HDy,anuranCalls,100,1.0,1.0,0.0,0.20971369999460876
MAX,anuranCalls,100,1.0,1.0,0.0,0.00019099999917671084
MS,anuranCalls,100,1.0,1.0,0.001,0.025061899999855086
PACC,anuranCalls,100,1.0,1.0,0.03,0.002884100002120249
PCC,anuranCalls,100,1.0,1.0,0.05500000000000001,0.0025367999987793155
SMM,anuranCalls,100,1.0,1.0,0.001,0.00010279999696649611
SORD,anuranCalls,100,1.0,1.0,0.001,0.35583970000152476
X,anuranCalls,100,1.0,1.0,0.0,0.00035310000384924933
ACC,ArabicDigit,100,0.0,0.01,0.006999999999999999,0.0002534000013838522
CC,ArabicDigit,100,0.0,0.01,0.023,5.100002454128116e-06
DyS,ArabicDigit,100,0.0,0.01,0.0,0.045930200001748744
HDy,ArabicDigit,100,0.0,0.01,0.0,0.2083926000050269
MAX,ArabicDigit,100,0.0,0.01,0.014000000000000002,0.0001871999993454665
MS,ArabicDigit,100,0.0,0.01,0.003,0.024636699999973644
PACC,ArabicDigit,100,0.0,0.01,0.013000000000000001,0.002908200003730599
PCC,ArabicDigit,100,0.0,0.01,0.032,0.0025759000054677017
SMM,ArabicDigit,100,0.0,0.01,0.004,0.00010349999502068385
SORD,ArabicDigit,100,0.0,0.01,0.005,0.46975209999800427
X,ArabicDigit,100,0.0,0.01,0.006,0.0003536000003805384
ACC,ArabicDigit,100,0.05,0.03,0.01,0.0002536999963922426
CC,ArabicDigit,100,0.05,0.03,0.012,5.099995178170502e-06
DyS,ArabicDigit,100,0.05,0.03,0.005,0.0459333000035258
HDy,ArabicDigit,100,0.05,0.03,0.015,0.2086565999998129
MAX,ArabicDigit,100,0.05,0.03,0.012,0.00018979999731527641
MS,ArabicDigit,100,0.05,0.03,0.008,0.024948999998741783
PACC,ArabicDigit,100,0.05,0.03,0.014000000000000002,0.002899500002968125
PCC,ArabicDigit,100,0.05,0.03,0.026000000000000002,0.00256430000445107
SMM,ArabicDigit,100,0.05,0.03,0.011,0.0001036000030580908
SORD,ArabicDigit,100,0.05,0.03,0.006999999999999999,0.47099639999942156
X,ArabicDigit,100,0.05,0.03,0.01,0.00035149999894201756
ACC,ArabicDigit,100,0.11,0.1,0.009,0.0002566999974078499
CC,ArabicDigit,100,0.11,0.1,0.015000000000000003,4.999994416721165e-06
DyS,ArabicDigit,100,0.11,0.1,0.007000000000000001,0.046130500006256625
HDy,ArabicDigit,100,0.11,0.1,0.011,0.20860679999896092
MAX,ArabicDigit,100,0.11,0.1,0.006,0.0001908999984152615
MS,ArabicDigit,100,0.11,0.1,0.006,0.02491359999839915
PACC,ArabicDigit,100,0.11,0.1,0.006999999999999999,0.0029181999998399988
PCC,ArabicDigit,100,0.11,0.1,0.023,0.002559399996243883
SMM,ArabicDigit,100,0.11,0.1,0.008,0.00010370000381954014
SORD,ArabicDigit,100,0.11,0.1,0.005,0.4735979999968549
X,ArabicDigit,100,0.11,0.1,0.009,0.00035099999513477087
ACC,ArabicDigit,100,0.16,0.15,0.016,0.0002514999941922724
CC,ArabicDigit,100,0.16,0.15,0.012,5.000001692678779e-06
DyS,ArabicDigit,100,0.16,0.15,0.009,0.04601540000294335
HDy,ArabicDigit,100,0.16,0.15,0.016,0.20773239999834914
MAX,ArabicDigit,100,0.16,0.15,0.013000000000000001,0.00018230000569019467
MS,ArabicDigit,100,0.16,0.15,0.011,0.024619600000733044
PACC,ArabicDigit,100,0.16,0.15,0.012,0.0029141999984858558
PCC,ArabicDigit,100,0.16,0.15,0.020999999999999998,0.0025477000017417595
SMM,ArabicDigit,100,0.16,0.15,0.013000000000000001,0.00010429999383632094
SORD,ArabicDigit,100,0.16,0.15,0.012,0.47135720000369474
X,ArabicDigit,100,0.16,0.15,0.013000000000000001,0.00035180000122636557
ACC,ArabicDigit,100,0.21,0.21,0.005,0.00025550000282237306
CC,ArabicDigit,100,0.21,0.21,0.011,4.900000931229442e-06
DyS,ArabicDigit,100,0.21,0.21,0.012,0.04617899999720976
HDy,ArabicDigit,100,0.21,0.21,0.016999999999999998,0.2092486000037752
MAX,ArabicDigit,100,0.21,0.21,0.009999999999999998,0.00018960000306833535
MS,ArabicDigit,100,0.21,0.21,0.01,0.025004600000102073
PACC,ArabicDigit,100,0.21,0.21,0.008,0.002960400001029484
PCC,ArabicDigit,100,0.21,0.21,0.018,0.002569299998867791
SMM,ArabicDigit,100,0.21,0.21,0.009000000000000001,0.00010599999950500205
SORD,ArabicDigit,100,0.21,0.21,0.01,0.4730982000037329
X,ArabicDigit,100,0.21,0.21,0.006,0.0003530000030878
ACC,ArabicDigit,100,0.26,0.26,0.008,0.00025659999664640054
CC,ArabicDigit,100,0.26,0.26,0.008,4.900000931229442e-06
DyS,ArabicDigit,100,0.26,0.26,0.006,0.0466210999948089
HDy,ArabicDigit,100,0.26,0.26,0.018000000000000002,0.210492999998678
MAX,ArabicDigit,100,0.26,0.26,0.013000000000000001,0.00019099999917671084
MS,ArabicDigit,100,0.26,0.26,0.009,0.025071600000956096
PACC,ArabicDigit,100,0.26,0.26,0.01,0.0029353999998420477
PCC,ArabicDigit,100,0.26,0.26,0.012,0.002582000000984408
SMM,ArabicDigit,100,0.26,0.26,0.011,0.00010399999882793054
SORD,ArabicDigit,100,0.26,0.26,0.008,0.4729127999962657
